x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,label,gesture_name
0.0,0.0,0.168472,-0.047442,0.303982,-0.177291,0.387942,-0.291105,0.393311,-0.420762,0.049947,-0.484234,0.073182,-0.712037,0.092381,-0.874055,0.102052,-1.0,-0.017173,-0.490551,0.109142,-0.649931,0.26127,-0.60413,0.345778,-0.510621,-0.070935,-0.475067,0.087934,-0.635301,0.24415,-0.57447,0.323043,-0.471174,-0.109383,-0.438923,0.057739,-0.570877,0.197472,-0.550627,0.279,-0.486119,2,index_up
0.0,0.0,0.179476,-0.083346,0.30994,-0.213994,0.396824,-0.325477,0.394555,-0.452303,0.086508,-0.501992,0.110358,-0.726591,0.126449,-0.87913,0.126786,-1.0,0.023061,-0.504312,0.152598,-0.663361,0.296857,-0.610342,0.371612,-0.513713,-0.034181,-0.490927,0.130799,-0.651585,0.275383,-0.581183,0.343019,-0.471575,-0.078074,-0.461493,0.083921,-0.598145,0.217026,-0.572511,0.292351,-0.499739,2,index_up
0.0,0.0,0.207373,-0.154818,0.322758,-0.26825,0.428342,-0.349912,0.476921,-0.477902,0.04703,-0.552572,0.115422,-0.759115,0.156881,-0.89531,0.168109,-1.0,0.018317,-0.559668,0.221417,-0.714596,0.351481,-0.631489,0.39606,-0.534007,0.028289,-0.546156,0.223918,-0.719544,0.365857,-0.609792,0.412413,-0.485124,0.083759,-0.5268,0.209589,-0.709633,0.331954,-0.6692,0.394051,-0.584833,2,index_up
0.0,0.0,0.180807,-0.090724,0.315645,-0.220693,0.40098,-0.329065,0.402788,-0.460143,0.093388,-0.512399,0.120604,-0.728665,0.136389,-0.878146,0.141793,-1.0,0.028553,-0.520941,0.168555,-0.659397,0.306813,-0.598558,0.377838,-0.503386,-0.02925,-0.508124,0.136206,-0.660357,0.270946,-0.580469,0.336834,-0.467482,-0.073944,-0.474917,0.093062,-0.604249,0.221308,-0.573691,0.294903,-0.499953,2,index_up
0.0,0.0,0.190159,-0.102338,0.31459,-0.222184,0.392683,-0.325616,0.406364,-0.458142,0.088559,-0.505181,0.113168,-0.72381,0.130337,-0.875839,0.139372,-1.0,0.029404,-0.517337,0.164348,-0.650232,0.304267,-0.602756,0.383111,-0.513983,-0.024663,-0.509285,0.141755,-0.659497,0.283363,-0.583162,0.357465,-0.468025,-0.063731,-0.485373,0.109196,-0.60878,0.240209,-0.577838,0.317476,-0.50322,2,index_up
0.0,0.0,0.184081,-0.111944,0.316929,-0.224707,0.406242,-0.32589,0.410135,-0.450945,0.080816,-0.5181,0.122579,-0.738196,0.14455,-0.880671,0.152898,-1.0,0.019967,-0.527543,0.181827,-0.671822,0.332111,-0.626387,0.411372,-0.537143,-0.027345,-0.515047,0.159376,-0.661749,0.302123,-0.592547,0.372411,-0.483519,-0.056605,-0.483481,0.129091,-0.596612,0.256838,-0.564053,0.327874,-0.486194,2,index_up
0.0,0.0,0.195924,-0.118353,0.316585,-0.234361,0.393143,-0.332955,0.409436,-0.457473,0.088632,-0.525475,0.120782,-0.737633,0.142596,-0.881355,0.153892,-1.0,0.02707,-0.53403,0.179682,-0.674445,0.325748,-0.619015,0.40026,-0.5216,-0.025286,-0.520615,0.155131,-0.67151,0.295924,-0.591551,0.362072,-0.476078,-0.060156,-0.486736,0.116302,-0.612361,0.24508,-0.581205,0.316344,-0.508649,2,index_up
0.0,0.0,0.196943,-0.113796,0.333635,-0.232212,0.420138,-0.334724,0.428651,-0.462031,0.079214,-0.540472,0.138738,-0.747152,0.168002,-0.884845,0.182602,-1.0,0.017591,-0.549901,0.194965,-0.677126,0.341493,-0.624493,0.415137,-0.531696,-0.023779,-0.533803,0.178541,-0.669141,0.31832,-0.592767,0.383622,-0.480911,-0.041528,-0.496489,0.149819,-0.605448,0.275609,-0.570515,0.34426,-0.49322,2,index_up
0.0,0.0,0.198288,-0.107175,0.32387,-0.230611,0.39422,-0.331992,0.421357,-0.452797,0.089967,-0.532952,0.126959,-0.739098,0.154499,-0.882397,0.16873,-1.0,0.029735,-0.545663,0.19375,-0.690252,0.343933,-0.634559,0.418804,-0.534366,-0.019728,-0.53924,0.180133,-0.685347,0.32618,-0.602422,0.393224,-0.48294,-0.04986,-0.512154,0.135371,-0.638635,0.27214,-0.601221,0.350546,-0.518592,2,index_up
0.0,0.0,0.190013,-0.100587,0.312074,-0.222817,0.390132,-0.32496,0.405361,-0.445478,0.063914,-0.529174,0.104617,-0.734478,0.134829,-0.879983,0.148723,-1.0,0.001872,-0.539334,0.177073,-0.678997,0.340431,-0.624893,0.421979,-0.531041,-0.044868,-0.528653,0.163366,-0.669415,0.319116,-0.594012,0.390292,-0.483186,-0.067425,-0.498158,0.130515,-0.615745,0.267216,-0.576491,0.34092,-0.49512,2,index_up
0.0,0.0,0.204948,-0.139877,0.325526,-0.256461,0.407601,-0.347495,0.420247,-0.457616,0.071973,-0.559867,0.128556,-0.763253,0.164785,-0.893695,0.182516,-1.0,0.019175,-0.565395,0.205878,-0.685132,0.35444,-0.6344,0.432277,-0.547355,-0.011091,-0.550761,0.200136,-0.684898,0.344548,-0.619689,0.413903,-0.518579,-0.01125,-0.52005,0.1741,-0.646959,0.308474,-0.616821,0.389111,-0.542254,2,index_up
0.0,0.0,0.19954,-0.138617,0.321033,-0.25608,0.413896,-0.359008,0.423841,-0.477171,0.067946,-0.550665,0.118136,-0.757295,0.153892,-0.894298,0.171254,-1.0,0.016914,-0.554968,0.201797,-0.699731,0.34559,-0.64884,0.416917,-0.55677,-0.019666,-0.543243,0.190347,-0.686989,0.330298,-0.61504,0.391609,-0.506571,-0.026027,-0.515062,0.155323,-0.637808,0.28722,-0.603844,0.363378,-0.52607,2,index_up
0.0,0.0,0.196097,-0.119836,0.32264,-0.242359,0.40336,-0.353659,0.420718,-0.475544,0.043463,-0.537431,0.099098,-0.742494,0.131021,-0.885048,0.147302,-1.0,-0.008788,-0.547058,0.173748,-0.69043,0.327361,-0.65698,0.414829,-0.582442,-0.041327,-0.54028,0.168167,-0.684778,0.314368,-0.620113,0.389215,-0.515172,-0.046794,-0.519736,0.144259,-0.635624,0.275071,-0.60269,0.351982,-0.52654,2,index_up
0.0,0.0,0.229372,-0.154518,0.349569,-0.256679,0.441376,-0.349858,0.492648,-0.483596,0.06658,-0.535607,0.124138,-0.750357,0.160827,-0.891123,0.168791,-1.0,0.036572,-0.544404,0.23918,-0.694012,0.380716,-0.608014,0.439403,-0.510662,0.039901,-0.539262,0.233129,-0.700842,0.366782,-0.588584,0.411312,-0.464299,0.084949,-0.530498,0.225677,-0.694384,0.347386,-0.653849,0.405321,-0.577822,2,index_up
0.0,0.0,0.197875,-0.099212,0.313414,-0.23047,0.399814,-0.336611,0.411473,-0.445728,0.042242,-0.530079,0.083635,-0.740731,0.116431,-0.887143,0.134597,-1.0,-0.012434,-0.535563,0.163481,-0.693958,0.314184,-0.640522,0.386,-0.547471,-0.048214,-0.523026,0.163334,-0.684576,0.310038,-0.604108,0.36746,-0.484917,-0.056013,-0.494712,0.128724,-0.63347,0.2598,-0.592594,0.324382,-0.508069,2,index_up
0.0,0.0,0.1985,-0.102527,0.319899,-0.225687,0.40523,-0.327392,0.428256,-0.442232,0.041122,-0.526885,0.090543,-0.738623,0.123416,-0.886056,0.136971,-1.0,-0.006712,-0.535865,0.176822,-0.683602,0.321988,-0.635372,0.38714,-0.545704,-0.033137,-0.528784,0.184427,-0.681478,0.323138,-0.606472,0.375823,-0.494314,-0.030749,-0.507477,0.159623,-0.635105,0.28382,-0.591288,0.341559,-0.502787,2,index_up
0.0,0.0,0.193561,-0.122681,0.308061,-0.251583,0.391432,-0.351143,0.420461,-0.464688,0.026563,-0.53447,0.076046,-0.741426,0.110046,-0.886917,0.126608,-1.0,-0.024558,-0.537535,0.16548,-0.685681,0.31021,-0.635478,0.377097,-0.548431,-0.048461,-0.523188,0.162681,-0.678145,0.298849,-0.598318,0.353611,-0.485317,-0.037262,-0.494527,0.145242,-0.633488,0.269163,-0.592458,0.331132,-0.508347,2,index_up
0.0,0.0,0.189496,-0.098484,0.300054,-0.23088,0.380849,-0.334003,0.416113,-0.448958,0.024305,-0.517879,0.062281,-0.736992,0.101709,-0.888361,0.120855,-1.0,-0.024381,-0.525965,0.165849,-0.677143,0.317857,-0.62097,0.383137,-0.524457,-0.050294,-0.521236,0.170532,-0.670762,0.317027,-0.598334,0.374283,-0.487231,-0.043122,-0.507081,0.13266,-0.650061,0.254933,-0.627965,0.314204,-0.559989,2,index_up
0.0,0.0,0.196057,-0.108011,0.314658,-0.239208,0.403938,-0.347865,0.424066,-0.46841,-0.014392,-0.520813,0.047699,-0.737713,0.095204,-0.889104,0.119575,-1.0,-0.066739,-0.531512,0.151515,-0.689382,0.31169,-0.628531,0.380251,-0.527206,-0.082379,-0.517978,0.160113,-0.677924,0.309266,-0.601432,0.365131,-0.48942,-0.060828,-0.487813,0.123425,-0.645734,0.251199,-0.635573,0.31871,-0.576371,2,index_up
0.0,0.0,0.195558,-0.098512,0.314511,-0.231997,0.395739,-0.336216,0.432785,-0.461393,-0.007458,-0.528105,0.058658,-0.737586,0.106524,-0.886641,0.130754,-1.0,-0.055806,-0.543136,0.168135,-0.684984,0.329312,-0.63038,0.400924,-0.52805,-0.071783,-0.534415,0.17515,-0.68484,0.328351,-0.602413,0.38924,-0.484814,-0.048543,-0.511942,0.152124,-0.660448,0.285865,-0.614473,0.353556,-0.519748,2,index_up
0.0,0.0,0.19852,-0.114336,0.318758,-0.240578,0.405189,-0.349305,0.429568,-0.471525,-0.009914,-0.527159,0.064088,-0.743579,0.115651,-0.88916,0.143331,-1.0,-0.05936,-0.542038,0.163031,-0.689192,0.317963,-0.637842,0.387798,-0.541975,-0.070441,-0.533886,0.181151,-0.686277,0.326927,-0.602375,0.384591,-0.483713,-0.036938,-0.513598,0.165869,-0.659345,0.296468,-0.614803,0.364485,-0.52107,2,index_up
0.0,0.0,0.193591,-0.112831,0.31354,-0.241908,0.397387,-0.34527,0.434776,-0.466416,-0.005282,-0.539432,0.07491,-0.743487,0.121775,-0.887689,0.144879,-1.0,-0.052931,-0.550341,0.178063,-0.69223,0.330116,-0.634048,0.399635,-0.532285,-0.063048,-0.538247,0.184414,-0.67934,0.329543,-0.598346,0.390572,-0.485892,-0.03143,-0.514486,0.165271,-0.654057,0.296374,-0.616396,0.368181,-0.533887,2,index_up
0.0,0.0,0.207558,-0.099723,0.326269,-0.237715,0.408927,-0.339479,0.435232,-0.457123,-0.001434,-0.534309,0.063691,-0.741616,0.114428,-0.890307,0.140417,-1.0,-0.050398,-0.546217,0.176369,-0.686939,0.34525,-0.630817,0.421112,-0.526835,-0.065304,-0.536588,0.1852,-0.680144,0.344497,-0.600629,0.407736,-0.48541,-0.040085,-0.514831,0.169682,-0.654378,0.301816,-0.606315,0.365454,-0.510666,2,index_up
0.0,0.0,0.204067,-0.10336,0.325724,-0.240392,0.409503,-0.343681,0.448528,-0.459452,-0.005609,-0.54161,0.058072,-0.743182,0.113891,-0.891879,0.146622,-1.0,-0.051916,-0.554399,0.180387,-0.693858,0.352861,-0.64073,0.43288,-0.537381,-0.061812,-0.545813,0.194364,-0.685246,0.351656,-0.605446,0.417852,-0.488948,-0.031584,-0.524624,0.183747,-0.658067,0.315711,-0.609269,0.381341,-0.514861,2,index_up
0.0,0.0,0.22049,-0.152652,0.338316,-0.264683,0.446254,-0.345909,0.497516,-0.480609,0.060195,-0.553275,0.124544,-0.760368,0.168999,-0.897691,0.181607,-1.0,0.032263,-0.559285,0.229348,-0.718886,0.370029,-0.626431,0.423011,-0.516915,0.041612,-0.548055,0.221517,-0.72308,0.369234,-0.615903,0.420541,-0.492068,0.095234,-0.533022,0.218156,-0.712593,0.340723,-0.674648,0.401153,-0.594833,2,index_up
0.0,0.0,0.204617,-0.111009,0.327405,-0.245812,0.418301,-0.352529,0.454388,-0.480204,-0.012569,-0.537685,0.081521,-0.744239,0.141987,-0.890922,0.170776,-1.0,-0.053705,-0.556179,0.201865,-0.698178,0.371684,-0.639086,0.448463,-0.530361,-0.05582,-0.550581,0.213707,-0.691078,0.369213,-0.599724,0.434779,-0.482009,-0.014698,-0.534629,0.194648,-0.676755,0.327644,-0.628526,0.398544,-0.536736,2,index_up
0.0,0.0,0.202731,-0.105489,0.320712,-0.2373,0.405501,-0.345071,0.455559,-0.468736,-0.005292,-0.522972,0.050577,-0.742196,0.113565,-0.892531,0.150848,-1.0,-0.047623,-0.542717,0.185879,-0.69222,0.353245,-0.640771,0.426448,-0.533067,-0.062918,-0.541757,0.194425,-0.688341,0.350791,-0.605453,0.413724,-0.48578,-0.042511,-0.526924,0.169206,-0.669165,0.305775,-0.625257,0.377705,-0.532254,2,index_up
0.0,0.0,0.195069,-0.120998,0.320127,-0.253783,0.415602,-0.358418,0.450238,-0.477936,-0.001323,-0.540613,0.085459,-0.748356,0.138469,-0.891312,0.168337,-1.0,-0.046908,-0.553596,0.195349,-0.69529,0.355679,-0.639996,0.430797,-0.540793,-0.052768,-0.541741,0.207428,-0.683183,0.355766,-0.602273,0.421641,-0.491272,-0.015811,-0.516207,0.184493,-0.652635,0.315469,-0.618118,0.391165,-0.537448,2,index_up
0.0,0.0,0.206439,-0.129504,0.324428,-0.263271,0.417137,-0.364533,0.445547,-0.480496,-0.009695,-0.544741,0.074004,-0.748753,0.130834,-0.892237,0.158986,-1.0,-0.050366,-0.559563,0.211279,-0.699512,0.372782,-0.628379,0.439336,-0.516565,-0.051402,-0.548502,0.216748,-0.689182,0.366196,-0.597741,0.424539,-0.486174,-0.01027,-0.518191,0.164923,-0.68253,0.278085,-0.69105,0.341052,-0.657502,2,index_up
0.0,0.0,0.195767,-0.118085,0.314451,-0.253018,0.406215,-0.357509,0.431175,-0.469002,-0.032982,-0.531657,0.05768,-0.742214,0.115361,-0.889687,0.144537,-1.0,-0.075099,-0.545772,0.184712,-0.687789,0.351376,-0.625148,0.424684,-0.522975,-0.074411,-0.536405,0.198287,-0.684846,0.352857,-0.591167,0.418038,-0.471991,-0.029839,-0.514069,0.179211,-0.653248,0.308305,-0.608707,0.377062,-0.523963,2,index_up
0.0,0.0,0.203774,-0.121693,0.318153,-0.250903,0.402929,-0.352072,0.43587,-0.46802,-0.027654,-0.535083,0.052744,-0.745978,0.113823,-0.892368,0.146764,-1.0,-0.067787,-0.555151,0.189829,-0.69135,0.358448,-0.620381,0.429945,-0.504119,-0.067567,-0.548341,0.209668,-0.683701,0.36339,-0.589778,0.422078,-0.469558,-0.02435,-0.527627,0.183315,-0.669419,0.314154,-0.630623,0.382251,-0.548918,2,index_up
0.0,0.0,0.190232,-0.120677,0.299141,-0.25662,0.386866,-0.359373,0.408464,-0.471681,-0.034235,-0.532744,0.039601,-0.74511,0.098638,-0.893674,0.131125,-1.0,-0.074595,-0.544002,0.185034,-0.69603,0.349059,-0.615018,0.414894,-0.49382,-0.079322,-0.530159,0.186112,-0.678538,0.335345,-0.579422,0.390899,-0.465338,-0.04807,-0.496602,0.118259,-0.678611,0.211314,-0.723953,0.252965,-0.728691,2,index_up
0.0,0.0,0.186802,-0.12249,0.294175,-0.259268,0.377749,-0.361433,0.39949,-0.471372,-0.035895,-0.527413,0.041087,-0.742812,0.09551,-0.890833,0.121612,-1.0,-0.078625,-0.540751,0.16657,-0.672703,0.327746,-0.611288,0.400011,-0.511025,-0.081624,-0.532124,0.180743,-0.668868,0.321427,-0.583333,0.37956,-0.471593,-0.04135,-0.512078,0.166162,-0.63915,0.29282,-0.598876,0.361166,-0.518682,2,index_up
0.0,0.0,0.185567,-0.127479,0.285408,-0.257932,0.354787,-0.355098,0.393819,-0.458092,-0.034654,-0.526512,0.035358,-0.743987,0.089315,-0.890837,0.118163,-1.0,-0.080672,-0.535916,0.164759,-0.667779,0.33214,-0.601963,0.407823,-0.495834,-0.091642,-0.527703,0.170962,-0.666326,0.313558,-0.582756,0.368667,-0.471974,-0.062087,-0.511093,0.136593,-0.647968,0.263436,-0.613758,0.331241,-0.538726,2,index_up
0.0,0.0,0.185218,-0.131918,0.289906,-0.266169,0.363389,-0.368206,0.39078,-0.482352,-0.040074,-0.524885,0.029505,-0.746621,0.079795,-0.893289,0.103029,-1.0,-0.085471,-0.529089,0.154286,-0.66957,0.316773,-0.609414,0.392916,-0.505512,-0.098982,-0.516311,0.153536,-0.662107,0.290018,-0.594055,0.345917,-0.494775,-0.076193,-0.492466,0.106351,-0.637856,0.225618,-0.644524,0.293302,-0.607055,2,index_up
0.0,0.0,0.210883,-0.148674,0.333495,-0.259747,0.442806,-0.341363,0.49447,-0.473872,0.054226,-0.548615,0.123,-0.755948,0.167223,-0.894656,0.179102,-1.0,0.025371,-0.560216,0.233685,-0.703132,0.373492,-0.611762,0.423731,-0.504781,0.032555,-0.550146,0.223106,-0.719183,0.369699,-0.61126,0.420818,-0.487495,0.084522,-0.532727,0.208764,-0.71936,0.330523,-0.684016,0.390687,-0.605288,2,index_up
0.0,0.0,0.175418,-0.113339,0.281768,-0.245751,0.360832,-0.351689,0.388622,-0.466734,-0.041675,-0.508036,0.020247,-0.736827,0.069227,-0.889485,0.092967,-1.0,-0.088337,-0.515358,0.145629,-0.652714,0.312109,-0.594214,0.391582,-0.494772,-0.104919,-0.509613,0.144533,-0.653292,0.285098,-0.584347,0.341649,-0.483949,-0.085879,-0.496525,0.102877,-0.636831,0.222326,-0.62386,0.284925,-0.56907,2,index_up
0.0,0.0,0.184839,-0.118816,0.290127,-0.255173,0.362826,-0.359529,0.39133,-0.470305,-0.020633,-0.509082,0.025492,-0.737937,0.063503,-0.892396,0.082614,-1.0,-0.063931,-0.512779,0.154637,-0.649854,0.308268,-0.588746,0.37504,-0.494694,-0.08172,-0.500237,0.158842,-0.652611,0.307091,-0.572487,0.363833,-0.466281,-0.067216,-0.479045,0.099942,-0.635591,0.224046,-0.633553,0.292663,-0.586948,2,index_up
0.0,0.0,0.180493,-0.135045,0.286677,-0.264535,0.367667,-0.363543,0.393102,-0.475878,-0.02179,-0.517845,0.036487,-0.744278,0.077422,-0.892622,0.094807,-1.0,-0.06534,-0.518873,0.15731,-0.645653,0.306796,-0.58275,0.372074,-0.483975,-0.077902,-0.502503,0.154651,-0.651446,0.29437,-0.579099,0.351122,-0.476146,-0.053961,-0.477867,0.10507,-0.631577,0.224397,-0.631718,0.293758,-0.583808,2,index_up
0.0,0.0,0.172761,-0.119945,0.276966,-0.254213,0.355878,-0.361567,0.371402,-0.471341,-0.031021,-0.515019,0.028838,-0.745005,0.065506,-0.891501,0.07865,-1.0,-0.074368,-0.512363,0.144092,-0.636525,0.294856,-0.565131,0.365232,-0.470805,-0.089063,-0.495187,0.134744,-0.637152,0.270739,-0.559576,0.326335,-0.462547,-0.070459,-0.47372,0.055061,-0.652542,0.140577,-0.711828,0.187466,-0.72217,2,index_up
0.0,0.0,0.169547,-0.113703,0.278092,-0.247847,0.359929,-0.356225,0.369682,-0.470906,-0.048779,-0.498733,0.019635,-0.732707,0.061873,-0.886977,0.068559,-1.0,-0.096292,-0.5005,0.138523,-0.638472,0.303212,-0.575893,0.372716,-0.479856,-0.10747,-0.488099,0.117739,-0.646589,0.257964,-0.585023,0.312261,-0.491569,-0.082505,-0.470493,0.084747,-0.621185,0.207271,-0.608119,0.273221,-0.547329,2,index_up
0.0,0.0,0.204128,-0.130819,0.321797,-0.287711,0.414658,-0.416145,0.44484,-0.552275,0.00915,-0.578097,0.137729,-0.761784,0.271521,-0.703316,0.346375,-0.59774,-0.04547,-0.592176,0.053194,-0.835376,0.136993,-0.944294,0.180981,-1.0,-0.078198,-0.581865,0.053453,-0.829656,0.148946,-0.907423,0.198705,-0.92525,-0.072215,-0.550497,0.059129,-0.75743,0.150633,-0.841384,0.209237,-0.865102,2,index_up
0.0,0.0,0.167213,-0.122581,0.279497,-0.260296,0.371046,-0.37573,0.365982,-0.496618,-0.043925,-0.503875,0.008765,-0.731975,0.045135,-0.884274,0.053437,-1.0,-0.090758,-0.506001,0.126547,-0.657046,0.282739,-0.59569,0.352234,-0.502569,-0.106922,-0.492933,0.116774,-0.652148,0.265055,-0.583017,0.327944,-0.484196,-0.087621,-0.47047,0.062619,-0.647427,0.171088,-0.671317,0.231292,-0.640794,2,index_up
0.0,0.0,0.180135,-0.118126,0.292652,-0.261548,0.385148,-0.376694,0.374103,-0.491759,-0.023215,-0.501079,0.026513,-0.732312,0.0645,-0.884968,0.075874,-1.0,-0.068675,-0.504186,0.14299,-0.649913,0.301514,-0.586156,0.375819,-0.489557,-0.085747,-0.492501,0.132161,-0.644132,0.280026,-0.569533,0.34439,-0.469299,-0.067977,-0.47203,0.071704,-0.650117,0.173275,-0.689153,0.232218,-0.67313,2,index_up
0.0,0.0,0.171398,-0.115344,0.284034,-0.254827,0.372455,-0.365549,0.372972,-0.479945,-0.018295,-0.506623,0.034212,-0.739499,0.066936,-0.882654,0.079669,-1.0,-0.065592,-0.510064,0.147463,-0.655569,0.299139,-0.575038,0.37127,-0.473921,-0.090094,-0.493312,0.131286,-0.64016,0.27866,-0.558289,0.344449,-0.465608,-0.081254,-0.462106,0.03606,-0.662363,0.101758,-0.761928,0.132934,-0.81553,2,index_up
0.0,0.0,0.174628,-0.117783,0.281201,-0.254913,0.365009,-0.362049,0.373726,-0.473949,-0.021829,-0.502897,0.020387,-0.742808,0.05619,-0.888662,0.070243,-1.0,-0.063885,-0.502732,0.146026,-0.645786,0.303523,-0.572856,0.378797,-0.470638,-0.085133,-0.486672,0.130801,-0.636051,0.270176,-0.557885,0.330174,-0.461197,-0.076286,-0.459765,0.036297,-0.652226,0.102987,-0.745846,0.135925,-0.788538,2,index_up
0.0,0.0,0.213357,-0.165987,0.333743,-0.271472,0.437585,-0.36255,0.480794,-0.49221,0.064967,-0.546957,0.132997,-0.762313,0.171992,-0.894055,0.181948,-1.0,0.029062,-0.558856,0.232717,-0.70566,0.354624,-0.618421,0.396118,-0.51848,0.027645,-0.55137,0.23019,-0.708996,0.363386,-0.595188,0.403761,-0.46817,0.071419,-0.53621,0.204868,-0.714472,0.331107,-0.669342,0.393809,-0.578848,2,index_up
0.0,0.0,0.187283,-0.114813,0.29708,-0.252016,0.376353,-0.35672,0.40401,-0.462427,-0.00384,-0.508042,0.047324,-0.738741,0.085763,-0.888444,0.096439,-1.0,-0.050975,-0.512993,0.157272,-0.640649,0.323185,-0.574646,0.405901,-0.475529,-0.071791,-0.49751,0.130875,-0.650149,0.271094,-0.593208,0.338701,-0.505435,-0.062069,-0.469509,0.081418,-0.628059,0.192328,-0.672174,0.263489,-0.668876,2,index_up
0.0,0.0,0.184101,-0.122652,0.293367,-0.261311,0.381828,-0.375691,0.389782,-0.480447,-0.022784,-0.524529,0.048414,-0.747569,0.093031,-0.892052,0.111672,-1.0,-0.070448,-0.521886,0.152735,-0.655139,0.310013,-0.59362,0.383054,-0.505149,-0.081289,-0.502891,0.148782,-0.652643,0.292564,-0.576089,0.351916,-0.471438,-0.049659,-0.478985,0.118588,-0.633519,0.242304,-0.617259,0.311593,-0.552462,2,index_up
0.0,0.0,0.180053,-0.114779,0.284056,-0.25093,0.373334,-0.364126,0.385102,-0.469802,-0.021582,-0.514669,0.03429,-0.737904,0.072455,-0.886279,0.087873,-1.0,-0.077172,-0.51177,0.138147,-0.65162,0.295801,-0.589427,0.367883,-0.502362,-0.097574,-0.494341,0.134503,-0.646194,0.282451,-0.567257,0.344483,-0.459781,-0.078496,-0.469369,0.099776,-0.620689,0.232263,-0.591594,0.30761,-0.516215,2,index_up
0.0,0.0,0.176934,-0.113711,0.274539,-0.249118,0.356631,-0.355765,0.376607,-0.466689,-0.025942,-0.502096,0.016396,-0.734479,0.050377,-0.88734,0.061975,-1.0,-0.075117,-0.501775,0.134909,-0.646619,0.291797,-0.583865,0.361583,-0.491686,-0.096137,-0.486495,0.132893,-0.643058,0.285878,-0.568513,0.350547,-0.464189,-0.084629,-0.460936,0.091784,-0.607366,0.221413,-0.593203,0.295613,-0.532104,2,index_up
0.0,0.0,0.180667,-0.124758,0.275968,-0.269309,0.353878,-0.38612,0.377401,-0.498021,-0.026193,-0.517817,0.017223,-0.745267,0.04904,-0.892274,0.058358,-1.0,-0.078214,-0.509552,0.106732,-0.658618,0.261066,-0.612157,0.337513,-0.528975,-0.10243,-0.490869,0.10704,-0.648756,0.256465,-0.578945,0.322775,-0.474522,-0.093582,-0.46479,0.072081,-0.61615,0.20471,-0.608777,0.283642,-0.554432,2,index_up
0.0,0.0,0.172939,-0.138494,0.267537,-0.280447,0.341931,-0.39264,0.368546,-0.500677,-0.030723,-0.518647,0.005139,-0.741393,0.02919,-0.887252,0.036068,-1.0,-0.086075,-0.511902,0.090477,-0.663582,0.247366,-0.626808,0.334104,-0.549172,-0.11203,-0.493354,0.090197,-0.65642,0.242959,-0.596314,0.322437,-0.493911,-0.101383,-0.468415,0.066831,-0.612814,0.20395,-0.588983,0.291679,-0.51491,2,index_up
0.0,0.0,0.172929,-0.134289,0.267813,-0.283165,0.331469,-0.399858,0.351559,-0.510289,-0.046514,-0.516965,-0.0197,-0.736703,-0.003351,-0.885276,-0.000346,-1.0,-0.104528,-0.507574,0.067543,-0.667031,0.232726,-0.636022,0.328734,-0.562929,-0.130453,-0.489075,0.056292,-0.661602,0.224834,-0.610495,0.319909,-0.516485,-0.118374,-0.466882,0.039285,-0.627107,0.179625,-0.608937,0.270717,-0.542456,2,index_up
0.0,0.0,0.167481,-0.145882,0.27038,-0.291569,0.345288,-0.424237,0.338939,-0.553298,-0.033253,-0.523645,-0.016889,-0.737107,-0.017193,-0.883033,-0.024387,-1.0,-0.088327,-0.520194,-0.015288,-0.709184,0.095842,-0.775119,0.183124,-0.788969,-0.126602,-0.501762,0.034495,-0.691992,0.19822,-0.652466,0.304832,-0.558,-0.131412,-0.479347,0.016124,-0.63712,0.156995,-0.629578,0.263148,-0.561931,2,index_up
0.0,0.0,0.163442,-0.148478,0.263285,-0.302433,0.334322,-0.433218,0.331534,-0.557382,-0.062252,-0.520208,-0.047835,-0.742149,-0.0394,-0.889703,-0.043958,-1.0,-0.11697,-0.511599,0.047425,-0.684397,0.206722,-0.66238,0.301111,-0.590707,-0.143307,-0.493925,0.044332,-0.6788,0.201188,-0.629742,0.286369,-0.533908,-0.130005,-0.472535,0.020325,-0.640171,0.15409,-0.631062,0.244737,-0.567706,2,index_up
0.0,0.0,0.162858,-0.116964,0.254717,-0.280688,0.327201,-0.414001,0.329306,-0.533072,-0.083753,-0.502922,-0.070782,-0.73701,-0.057207,-0.892283,-0.068418,-1.0,-0.136039,-0.499479,0.048428,-0.659954,0.224685,-0.632606,0.321398,-0.555222,-0.156755,-0.486385,0.034587,-0.66748,0.19648,-0.62396,0.285611,-0.534295,-0.138568,-0.467816,0.027351,-0.634315,0.172078,-0.629837,0.270499,-0.570152,2,index_up
0.0,0.0,0.213058,-0.153863,0.335659,-0.251825,0.441373,-0.336345,0.484514,-0.47285,0.055564,-0.532446,0.12348,-0.750093,0.164102,-0.889776,0.173406,-1.0,0.02138,-0.546953,0.242146,-0.682166,0.370241,-0.597481,0.41207,-0.497772,0.022366,-0.53879,0.234251,-0.695074,0.366149,-0.580638,0.405169,-0.453309,0.067393,-0.517661,0.209122,-0.698047,0.330262,-0.668465,0.390856,-0.597121,2,index_up
